tract_split,Year,City,LACity,Community_Name,totUnsheltPeople,totESPeople,totTHPeople,totPeople
702901d,2022,Unincorporated,1,Marina del Rey,0,0,0,0
703001a,2022,Culver City,2,Culver City,37.693,0,0,37.693
703001b,2022,Unincorporated,2,Ladera Heights,2.473,0,0,2.473
703002a,2022,Unincorporated,2,Ladera Heights,0,0,0,0
703002b,2022,Unincorporated,2,Ladera Heights,0,0,0,0
703002c,2022,Inglewood,2,Inglewood,0,0,0,0
703100a,2022,Unincorporated,2,View Park-Windsor Hills,1,0,0,1
703100b,2022,Unincorporated,2,View Park-Windsor Hills,2,0,0,2
703200a,2022,Unincorporated,2,View Park-Windsor Hills,1.177,0,0,1.177
703200b,2022,Unincorporated,2,View Park-Windsor Hills,3.205,0,0,3.205
800101a,2022,Calabasas,2,Calabasas,0,0,0,0
800101b,2022,Calabasas,2,Calabasas,0,0,0,0
800101c,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800102a,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800102b,2022,Unincorporated,2,Santa Monica Mountains,4.37,0,0,4.37
800202a,2022,Calabasas,2,Calabasas,0,0,0,0
800202b,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800203a,2022,Calabasas,2,Calabasas,0,0,0,0
800203b,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800203c,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800203d,2022,Hidden Hills,2,Hidden Hills,0,0,0,0
800204a,2022,Calabasas,2,Calabasas,0,0,0,0
800204b,2022,Calabasas,2,Calabasas,0,0,0,0
800324a,2022,Agoura Hills,2,Agoura Hills,0,0,0,0
800324b,2022,Agoura Hills,2,Agoura Hills,0,0,0,0
800324c,2022,Westlake Village,2,Westlake Village,0,0,0,0
800325a,2022,Westlake Village,2,Westlake Village,0,0,0,0
800325b,2022,Westlake Village,2,Westlake Village,0,0,0,0
800326a,2022,Westlake Village,2,Westlake Village,0,0,0,0
800326b,2022,Westlake Village,2,Westlake Village,0,0,0,0
800326c,2022,Unincorporated,2,Santa Monica Mountains,4.367,0,0,4.367
800326d,2022,Agoura Hills,2,Agoura Hills,1,0,0,1
800327a,2022,Agoura Hills,2,Agoura Hills,0,0,0,0
800327b,2022,Agoura Hills,2,Agoura Hills,0,0,0,0
800328a,2022,Calabasas,2,Calabasas,0,0,0,0
800328b,2022,Calabasas,2,Calabasas,0,0,0,0
800328c,2022,Calabasas,2,Calabasas,0,0,0,0
800328d,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800329a,2022,Agoura Hills,2,Agoura Hills,0,0,0,0
800329b,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800329c,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800329d,2022,Calabasas,2,Calabasas,0,0,0,0
800329e,2022,Calabasas,2,Calabasas,0,0,0,0
800330,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800331,2022,Westlake Village,2,Westlake Village,0,0,0,0
800332a,2022,Agoura Hills,2,Agoura Hills,0,0,0,0
800332b,2022,Agoura Hills,2,Agoura Hills,0,0,0,0
800406a,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800406b,2022,Malibu,2,Malibu,0,0,0,0
800406c,2022,Malibu,2,Malibu,1.459,0,0,1.459
800406d,2022,Malibu,2,Malibu,0,0,0,0
800406e,2022,Malibu,2,Malibu,0,0,0,0
800408a,2022,Malibu,2,Malibu,0,0,0,0
800408b,2022,Malibu,2,Malibu,13.945,0,0,13.945
800408c,2022,Malibu,2,Malibu,22.689,0,0,22.689
800408d,2022,Malibu,2,Malibu,1,0,0,1
800410a,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800410b,2022,Malibu,2,Malibu,21.397,0,0,21.397
800504a,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800504b,2022,Malibu,2,Malibu,11.676,0,0,11.676
800506a,2022,Unincorporated,2,Santa Monica Mountains,0,0,0,0
800506b,2022,Malibu,2,Malibu,8.407,0,0,8.407
900102a,2022,Unincorporated,2,Hi Vista,2.816,0,0,2.816
900102b,2022,Unincorporated,2,Hi Vista,11.989,0,0,11.989
900102c,2022,Unincorporated,2,Hi Vista,5.631,0,0,5.631
900102d,2022,Unincorporated,2,Hi Vista,8.555,0,0,8.555
900102e,2022,Unincorporated,2,Hi Vista,25.174,0,0,25.174
900102f,2022,Unincorporated,2,Hi Vista,5.631,0,0,5.631
900102g,2022,Unincorporated,2,Hi Vista,5.739,0,0,5.739
900102h,2022,Unincorporated,2,Hi Vista,58.167,0,0,58.167
900102i,2022,Unincorporated,2,Hi Vista,68.497,0,0,68.497
900102j,2022,Unincorporated,2,Hi Vista,32.059,0,0,32.059
900103a,2022,Unincorporated,2,Lake Los Angeles,68.217,0,0,68.217
900103b,2022,Unincorporated,2,Lake Los Angeles,39.873,0,0,39.873
900103c,2022,Unincorporated,2,Lake Los Angeles,40.315,0,0,40.315
900104a,2022,Unincorporated,2,Lake Los Angeles,32.188,0,0,32.188
900104b,2022,Unincorporated,2,Lake Los Angeles,91.482,0,0,91.482
900201a,2022,Unincorporated,2,Lake Los Angeles,0,0,0,0
900201b,2022,Lancaster,2,Lancaster,5.461,0,0,5.461
900201c,2022,Palmdale,2,Palmdale,0,0,0,0
900201d,2022,Unincorporated,2,Roosevelt,0,0,0,0
900201e,2022,Unincorporated,2,Roosevelt,36.631,0,0,36.631
900201f,2022,Unincorporated,2,Roosevelt,24.307,0,0,24.307
900201g,2022,Unincorporated,2,Roosevelt,103.77,0,0,103.77
900300a,2022,Lancaster,2,Lancaster,14.372,0,0,14.372
900300b,2022,Unincorporated,2,North Lancaster,6.208,0,0,6.208
900501a,2022,Lancaster,2,Lancaster,9.916,0,0,9.916
900501b,2022,Lancaster,2,Lancaster,9.665,0,0,9.665
900504a,2022,Lancaster,2,Lancaster,5.202,0,0,5.202
900504b,2022,Lancaster,2,Lancaster,1.115,0,5,6.115
900505,2022,Lancaster,2,Lancaster,0,0,0,0
900506,2022,Lancaster,2,Lancaster,3.816,0,0,3.816
900507a,2022,Lancaster,2,Lancaster,9.589,0,4,13.589
900507b,2022,Lancaster,2,Lancaster,0,0,0,0
900508a,2022,Lancaster,2,Lancaster,1.408,0,0,1.408
900508b,2022,Lancaster,2,Lancaster,24.261,0,0,24.261
900602a,2022,Lancaster,2,Lancaster,15.406,0,0,15.406
900602b,2022,Lancaster,2,Lancaster,6.719,0,0,6.719
900602c,2022,Lancaster,2,Lancaster,0,0,0,0
900605a,2022,Lancaster,2,Lancaster,0,0,0,0
900605b,2022,Lancaster,2,Lancaster,1.408,0,0,1.408
900606a,2022,Lancaster,2,Lancaster,2,0,6,8
900606b,2022,Lancaster,2,Lancaster,13.41,0,0,13.41
900607a,2022,Lancaster,2,Lancaster,17.791,0,0,17.791
900607b,2022,Lancaster,2,Lancaster,11.97,0,0,11.97
900608,2022,Lancaster,2,Lancaster,2.088,0,0,2.088
900609a,2022,Lancaster,2,Lancaster,3,0,0,3
900609b,2022,Lancaster,2,Lancaster,0,0,0,0
900701a,2022,Lancaster,2,Lancaster,4.176,0,0,4.176
900701b,2022,Lancaster,2,Lancaster,12.29,0,0,12.29
900703a,2022,Lancaster,2,Lancaster,8.407,0,0,8.407
900703b,2022,Lancaster,2,Lancaster,38.672,0,0,38.672
900704a,2022,Lancaster,2,Lancaster,3.238,0,0,3.238
900704b,2022,Lancaster,2,Lancaster,22.159,0,0,22.159
900705a,2022,Lancaster,2,Lancaster,53.92,0,0,53.92
900705b,2022,Lancaster,2,Lancaster,41.504,0,0,41.504
900803a,2022,Lancaster,2,Lancaster,0,0,0,0
900803b,2022,Lancaster,2,Lancaster,0,0,0,0
900804,2022,Lancaster,2,Lancaster,20.269,0,0,20.269
900805a,2022,Lancaster,2,Lancaster,0,2,0,2
900805b,2022,Lancaster,2,Lancaster,0,12,0,12
900806a,2022,Lancaster,2,Lancaster,4.462,0,0,4.462
900806b,2022,Lancaster,2,Lancaster,17.045,0,0,17.045
900900a,2022,Unincorporated,2,Del Sur,2.645,0,0,2.645
900900b,2022,Lancaster,2,Lancaster,0,0,0,0
900900c,2022,Unincorporated,2,North Lancaster,22.612,0,0,22.612
900900d,2022,Lancaster,2,Lancaster,2.176,0,0,2.176
901003,2022,Lancaster,2,Lancaster,2,43,0,45
901004a,2022,Lancaster,2,Lancaster,0,0,0,0
901004b,2022,Lancaster,2,Lancaster,4.223,31,0,35.223
901004c,2022,Unincorporated,2,Quartz Hill,0,0,0,0
901007a,2022,Lancaster,2,Lancaster,3.904,0,0,3.904
901007b,2022,Lancaster,2,Lancaster,0,0,0,0
901008a,2022,Lancaster,2,Lancaster,14.94,0,0,14.94
901008b,2022,Lancaster,2,Lancaster,3.584,0,0,3.584
901009a,2022,Lancaster,2,Lancaster,0,31,0,31
901009b,2022,Lancaster,2,Lancaster,0,0,0,0
901010a,2022,Lancaster,2,Lancaster,0,0,0,0
901010b,2022,Lancaster,2,Lancaster,0,26,0,26
901011a,2022,Lancaster,2,Lancaster,0,0,0,0
901011b,2022,Lancaster,2,Lancaster,0,0,0,0
901101a,2022,Unincorporated,2,Quartz Hill,0,0,0,0
901101b,2022,Lancaster,2,Lancaster,4.223,0,0,4.223
901102a,2022,Unincorporated,2,Quartz Hill,3.816,0,0,3.816
901102b,2022,Unincorporated,2,Quartz Hill,2.816,0,0,2.816
901102c,2022,Lancaster,2,Lancaster,0,0,0,0
901205a,2022,Unincorporated,2,Del Sur,1.408,0,0,1.408
901205b,2022,Lancaster,2,Lancaster,49.7,0,0,49.7
901205c,2022,Lancaster,2,Lancaster,5.11,0,0,5.11
901209a,2022,Unincorporated,2,West Antelope Valley,2.496,0,0,2.496
901209b,2022,Unincorporated,2,West Antelope Valley,0,0,0,0
901209c,2022,Unincorporated,2,West Antelope Valley,0,0,0,0
901209d,2022,Unincorporated,2,West Antelope Valley,0,0,0,0
901209e,2022,Unincorporated,2,West Antelope Valley,0,0,0,0
901209f,2022,Unincorporated,2,West Antelope Valley,0,0,0,0
901209g,2022,Unincorporated,2,West Antelope Valley,10.118,0,0,10.118
901209h,2022,Unincorporated,2,West Antelope Valley,7.291,0,0,7.291
901209i,2022,Unincorporated,2,West Antelope Valley,12.5,0,0,12.5
901209j,2022,Unincorporated,2,West Antelope Valley,24.555,0,0,24.555
901209p,2022,Unincorporated,2,West Antelope Valley,0,0,0,0
901210,2022,Unincorporated,2,Elizabeth Lake,0,0,0,0
901213a,2022,Unincorporated,2,Leona Valley,0,0,0,0
901213b,2022,Palmdale,2,Palmdale,4.998,0,0,4.998
910001a,2022,Unincorporated,2,Unincorporated Palmdale,0,0,0,0
910001b,2022,Palmdale,2,Palmdale,12.628,0,0,12.628
910001c,2022,Unincorporated,2,Sun Village,0,0,0,0
910001d,2022,Unincorporated,2,Sun Village,65.231,0,0,65.231
910001e,2022,Unincorporated,2,Lake Los Angeles,119.05,0,0,119.05
910002a,2022,Unincorporated,2,Littlerock,0,0,0,0
910002b,2022,Unincorporated,2,Littlerock,0,0,0,0
910002c,2022,Unincorporated,2,Littlerock/Pearblossom,36.411,0,0,36.411
910002d,2022,Unincorporated,2,Littlerock/Pearblossom,93.287,0,0,93.287
910002e,2022,Unincorporated,2,Littlerock/Pearblossom,43.815,0,0,43.815
910002f,2022,Unincorporated,2,Littlerock/Pearblossom,207.47,0,0,207.47
910101a,2022,Unincorporated,2,Sun Village,0,0,0,0
910101b,2022,Palmdale,2,Palmdale,4.223,0,0,4.223
910101c,2022,Unincorporated,2,Unincorporated Palmdale,5,0,0,5
910201a,2022,Palmdale,2,Palmdale,15.458,0,0,15.458
910201b,2022,Palmdale,2,Palmdale,14.215,0,0,14.215
910202a,2022,Lancaster,2,Lancaster,1.088,0,0,1.088
910202b,2022,Unincorporated,2,White Fence Farms,0,0,0,0
910202c,2022,Unincorporated,2,White Fence Farms,53.909,0,0,53.909
910202d,2022,Palmdale,2,Palmdale,0,0,0,0
910205a,2022,Unincorporated,2,Anaverde,0,0,0,0
910205b,2022,Unincorporated,2,Anaverde,2.816,0,0,2.816
910205c,2022,Unincorporated,2,Anaverde,2.816,0,0,2.816
910205d,2022,Palmdale,2,Palmdale,8.147,0,0,8.147
910206a,2022,Unincorporated,2,Leona Valley,0,0,0,0
910206b,2022,Palmdale,2,Palmdale,3.468,0,0,3.468
910207a,2022,Palmdale,2,Palmdale,1.115,0,0,1.115
910207b,2022,Palmdale,2,Palmdale,0,0,0,0
910207c,2022,Palmdale,2,Palmdale,0,0,0,0
910208a,2022,Unincorporated,2,Desert View Highlands,0,0,0,0
910208b,2022,Palmdale,2,Palmdale,2,0,0,2
910209a,2022,Palmdale,2,Palmdale,0,0,0,0
910209b,2022,Palmdale,2,Palmdale,0,0,0,0
910210a,2022,Palmdale,2,Palmdale,0,0,0,0
910210b,2022,Palmdale,2,Palmdale,0,0,0,0
910301a,2022,Unincorporated,2,Quartz Hill,0,0,0,0
910301b,2022,Palmdale,2,Palmdale,0,0,0,0
910302,2022,Palmdale,2,Palmdale,0,0,0,0
910401a,2022,Palmdale,2,Palmdale,0,0,0,0
910401b,2022,Unincorporated,2,Anaverde,0,0,0,0
910401c,2022,Palmdale,2,Palmdale,1.238,0,0,1.238
910401d,2022,Unincorporated,2,Desert View Highlands,0,0,0,0
910402,2022,Palmdale,2,Palmdale,2.088,30,7,39.088
910403,2022,Palmdale,2,Palmdale,12.691,26,0,38.691
910404a,2022,Palmdale,2,Palmdale,1,0,0,1
910404b,2022,Palmdale,2,Palmdale,0,0,0,0
910501,2022,Palmdale,2,Palmdale,7,0,0,7
910502a,2022,Palmdale,2,Palmdale,4.231,0,0,4.231
910502b,2022,Palmdale,2,Palmdale,1,0,0,1
910504a,2022,Palmdale,2,Palmdale,0,0,0,0
910504b,2022,Palmdale,2,Palmdale,0,0,0,0
910504c,2022,Palmdale,2,Palmdale,2.088,0,0,2.088
910505a,2022,Palmdale,2,Palmdale,0,0,0,0
910505b,2022,Palmdale,2,Palmdale,0,0,0,0
910601a,2022,Palmdale,2,Palmdale,0,5,0,5
910601b,2022,Palmdale,2,Palmdale,3.816,0,0,3.816
910601c,2022,Palmdale,2,Palmdale,2.408,0,0,2.408
910602,2022,Palmdale,2,Palmdale,0,0,0,0
910603a,2022,Palmdale,2,Palmdale,0,0,0,0
910603b,2022,Palmdale,2,Palmdale,3.733,0,0,3.733
910605a,2022,Palmdale,2,Palmdale,0,0,0,0
910605b,2022,Palmdale,2,Palmdale,1.408,0,0,1.408
910606,2022,Palmdale,2,Palmdale,3.733,0,0,3.733
910705a,2022,Palmdale,2,Palmdale,8.447,0,0,8.447
910705b,2022,Palmdale,2,Palmdale,9.854,0,0,9.854
910706a,2022,Unincorporated,2,Sun Village,0,0,0,0
910706b,2022,Palmdale,2,Palmdale,0,0,0,0
910706c,2022,Palmdale,2,Palmdale,3.176,0,0,3.176
910707a,2022,Palmdale,2,Palmdale,0,0,0,0
910707b,2022,Palmdale,2,Palmdale,2.816,0,0,2.816
910707c,2022,Unincorporated,2,South Antelope Valley,1.088,0,0,1.088
910709a,2022,Palmdale,2,Palmdale,0,0,0,0
910709b,2022,Unincorporated,2,Southeast Antelope Valley,2.496,0,0,2.496
910711a,2022,Palmdale,2,Palmdale,5.168,0,0,5.168
910711b,2022,Palmdale,2,Palmdale,5.311,0,0,5.311
910712,2022,Palmdale,2,Palmdale,13.988,0,0,13.988
910713a,2022,Palmdale,2,Palmdale,1.408,0,0,1.408
910713b,2022,Palmdale,2,Palmdale,0,0,0,0
910714,2022,Palmdale,2,Palmdale,2.816,0,0,2.816
910715a,2022,Palmdale,2,Palmdale,1.408,0,0,1.408
910715b,2022,Palmdale,2,Palmdale,5.28,0,0,5.28
910715c,2022,Palmdale,2,Palmdale,4.228,0,0,4.228
910716a,2022,Palmdale,2,Palmdale,1,0,0,1
910716b,2022,Palmdale,2,Palmdale,9.859,0,0,9.859
910804a,2022,Palmdale,2,Palmdale,0,0,0,0
910804b,2022,Unincorporated,2,Acton,0,0,0,0
910804c,2022,Unincorporated,2,Acton,2.203,0,0,2.203
910804d,2022,Unincorporated,2,Acton,0,0,0,0
910804e,2022,Unincorporated,2,Acton,0,0,0,0
910805a,2022,Unincorporated,2,Acton,0,0,0,0
910805b,2022,Unincorporated,2,Acton,12.269,0,0,12.269
910807a,2022,Unincorporated,2,Canyon Country,0,0,0,0
910807b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
910807c,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
910808a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
910808b,2022,Unincorporated,2,Agua Dulce,0,0,0,0
910809a,2022,Unincorporated,2,Sand Canyon,0,0,0,0
910809b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
910809c,2022,Unincorporated,2,Canyon Country,0,0,0,0
910810a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
910810b,2022,Unincorporated,2,Agua Dulce,0,0,0,0
910811a,2022,Unincorporated,2,Angeles National Forest,0,0,0,0
910811p,2022,Unincorporated,2,Angeles National Forest,0,0,0,0
910812a,2022,Palmdale,2,Palmdale,0,0,0,0
910812b,2022,Unincorporated,2,South Antelope Valley,11.711,0,0,11.711
910813b,2022,Unincorporated,2,Agua Dulce,0,0,0,0
910813c,2022,Unincorporated,2,Agua Dulce,0,0,0,0
910813d,2022,Unincorporated,2,Agua Dulce,1,0,0,1
910813e,2022,Unincorporated,2,Agua Dulce,1,0,0,1
910813f,2022,Palmdale,2,Palmdale,0,0,0,0
911001a,2022,Unincorporated,2,Pearblossom/Llano,115.9,0,0,115.9
911001b,2022,Unincorporated,2,Littlerock/Juniper Hills,66.639,0,0,66.639
911001f,2022,Unincorporated,2,Llano,446.42,0,0,446.42
911001g,2022,Unincorporated,2,Llano,62.667,0,0,62.667
911001h,2022,Unincorporated,2,Llano,19.709,0,0,19.709
911001i,2022,Unincorporated,2,Llano,455.72,0,0,455.72
911001j,2022,Unincorporated,2,Llano,197.36,0,0,197.36
911001k,2022,Unincorporated,2,Llano,20.926,0,0,20.926
920011a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920011p,2022,Unincorporated,2,San Francisquito Canyon/Bouquet Canyon,0,0,0,0
920012p,2022,Unincorporated,2,Bouquet Canyon,0,0,0,0
920013a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920013b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920013c,2022,Santa Clarita,2,Santa Clarita,1,0,0,1
920013d,2022,Unincorporated,2,Saugus,0,0,0,0
920015a,2022,Unincorporated,2,San Francisquito Canyon/Bouquet Canyon,0,0,0,0
920015b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920015c,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920015d,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920016,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920017,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920018,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920020a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920020b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920020c,2022,Unincorporated,2,Saugus,0,0,0,0
920023,2022,Santa Clarita,2,Santa Clarita,9.081,0,0,9.081
920026,2022,Unincorporated,2,Saugus/Canyon Country,0,0,0,0
920028a,2022,Unincorporated,2,Canyon Country,0,0,0,0
920028b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920029,2022,Santa Clarita,2,Santa Clarita,6.259,0,0,6.259
920030a,2022,Santa Clarita,2,Santa Clarita,5.685,0,0,5.685
920030b,2022,Santa Clarita,2,Santa Clarita,2.749,0,0,2.749
920031a,2022,Santa Clarita,2,Santa Clarita,4.208,0,0,4.208
920031b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920032a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920032b,2022,Unincorporated,2,Canyon Country,1.49,0,0,1.49
920033,2022,Unincorporated,2,Canyon Country,0,0,0,0
920034a,2022,Unincorporated,2,Canyon Country,22.563,0,0,22.563
920034b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920035a,2022,Santa Clarita,2,Santa Clarita,1,0,0,1
920035b,2022,Santa Clarita,2,Santa Clarita,23.191,0,0,23.191
920036,2022,Santa Clarita,2,Santa Clarita,7.741,0,0,7.741
920037,2022,Santa Clarita,2,Santa Clarita,5.965,0,0,5.965
920038,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920039,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920040a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920040b,2022,Unincorporated,2,Canyon Country,0,0,0,0
920041,2022,Santa Clarita,2,Santa Clarita,24.836,0,0,24.836
920042a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920042b,2022,Santa Clarita,2,Santa Clarita,5.861,0,0,5.861
920043a,2022,Unincorporated,2,Placerita Canyon,4.367,0,0,4.367
920043b,2022,Santa Clarita,2,Santa Clarita,1.685,0,0,1.685
920043c,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920043d,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920044,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920045,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920102a,2022,Unincorporated,2,Lake Hughes,0,0,0,0
920102b,2022,Unincorporated,2,Castaic,0,0,0,0
920102c,2022,Unincorporated,2,Castaic,1.456,0,0,1.456
920102p,2022,Unincorporated,2,Castaic,0,0,0,0
920104p,2022,Unincorporated,2,Castaic,0,0,0,0
920106,2022,Unincorporated,2,Val Verde,2.456,0,0,2.456
920107a,2022,Santa Clarita,2,Santa Clarita,4.946,0,0,4.946
920107b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920107c,2022,Unincorporated,2,Valencia,0,0,0,0
920108a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920108b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920109a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920109b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920109c,2022,Unincorporated,2,Valencia,0,0,0,0
920110,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920111,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920112a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920112b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920114a,2022,Santa Clarita,2,Santa Clarita,2,0,0,2
920114b,2022,Santa Clarita,2,Santa Clarita,4,0,0,4
920115a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920115b,2022,Santa Clarita,2,Santa Clarita,11.259,0,0,11.259
920116,2022,Unincorporated,2,Castaic,0,0,0,0
920118,2022,Unincorporated,2,Castaic,0,0,0,0
920119,2022,Unincorporated,2,Castaic,0,0,0,0
920200,2022,Unincorporated,2,Castaic,0,0,0,0
920303,2022,Unincorporated,2,Twin Lakes/Oat Mountain,1.456,0,0,1.456
920312a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920312b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920312c,2022,Unincorporated,2,Newhall,0,0,0,0
920313a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920313b,2022,Santa Clarita,2,Santa Clarita,11.266,0,0,11.266
920314a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920314b,2022,Santa Clarita,2,Santa Clarita,13.149,22,0,35.149
920322,2022,Santa Clarita,2,Santa Clarita,1.49,0,0,1.49
920326a,2022,Unincorporated,2,Steveson Ranch,0,0,0,0
920326b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920328,2022,Santa Clarita,2,Santa Clarita,4.424,0,0,4.424
920329a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920329b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920330a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920330b,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920331,2022,Santa Clarita,2,Santa Clarita,2.685,0,0,2.685
920332a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920332b,2022,Santa Clarita,2,Santa Clarita,7.293,0,0,7.293
920334a,2022,Santa Clarita,2,Santa Clarita,1.456,0,0,1.456
920334b,2022,Santa Clarita,2,Santa Clarita,2.911,0,0,2.911
920336a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
920336b,2022,Santa Clarita,2,Santa Clarita,3.776,0,6,9.776
920337a,2022,Santa Clarita,2,Santa Clarita,17,0,0,17
920337b,2022,Santa Clarita,2,Santa Clarita,1,0,0,1
920338,2022,Unincorporated,2,Stevenson Ranch,0,0,0,0
920339,2022,Unincorporated,2,Steveson Ranch,4,0,0,4
930101p,2022,Unincorporated,2,Angeles National Forest,0,0,0,0
930200a,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
930200b,2022,Santa Clarita,2,Santa Clarita,4,0,0,4
930200d,2022,Santa Clarita,2,Santa Clarita,0,0,0,0
930200f,2022,Unincorporated,2,Kagel/Lopez Canyons,0,0,0,0
930200p,2022,Unincorporated,2,Angeles National Forest,0,0,0,0
930301a,2022,Azusa,2,Azusa,0,0,0,0
930301b,2022,Unincorporated,2,Angeles National Forest,0,0,0,0
930301p,2022,Unincorporated,2,Angeles National Forest,0,0,0,0
930401,2022,Los Angeles,1,Woodland Hills,2.456,0,0,2.456
980001,2022,Burbank,2,Burbank,20.54,0,0,20.54
980002,2022,Carson,2,Carson,0,0,0,0
980003a,2022,Unincorporated,2,South Edwards,0,0,0,0
980003b,2022,Unincorporated,2,South Edwards,0,0,0,0
980004a,2022,Palmdale,2,Palmdale,53.722,0,0,53.722
980004b,2022,Unincorporated,2,Unincorporated Palmdale,0,0,0,0
980005,2022,Torrance,2,Torrance,22.176,0,0,22.176
980008,2022,Los Angeles,1,Van Nuys,13.988,0,10,23.988
980009a,2022,Los Angeles,1,Griffith Park,49.341,53,0,102.34
980009b,2022,Los Angeles,1,Hollywood Hills,0,0,0,0
980009p,2022,Los Angeles,1,Hollywood Hills,0,0,0,0
980010a,2022,Los Angeles,1,Elysian Park,26.598,0,0,26.598
980010p,2022,Los Angeles,1,Elysian Park,16.851,0,0,16.851
980013a,2022,El Segundo,2,El Segundo,5,0,0,5
980013b,2022,El Segundo,2,El Segundo,3,0,0,3
980014a,2022,Los Angeles,1,Wilmington,99.142,0,0,99.142
980014b,2022,Los Angeles,1,Wilmington,70.296,0,0,70.296
980015a,2022,Los Angeles,1,San Pedro,0,0,0,0
980015b,2022,Lomita,1,Lomita,0,0,0,0
980015c,2022,Los Angeles,1,Harbor City,3,60,0,63
980015d,2022,Los Angeles,1,Wilmington,17.838,0,0,17.838
980019p,2022,Los Angeles,1,Pacific Palisades,3.731,0,0,3.731
980020,2022,Los Angeles,1,Shadow Hills,0,0,0,0
980021a,2022,Los Angeles,1,Pacoima,0,0,0,0
980021b,2022,Los Angeles,1,Hansen Dam,23.322,0,0,23.322
980021c,2022,Los Angeles,1,Hansen Dam,88.067,0,0,88.067
980021d,2022,Los Angeles,1,Lake View Terrace,31.46,0,0,31.46
980022,2022,Los Angeles,1,Granada Hills,0,0,0,0
980023a,2022,Los Angeles,1,Chatsworth Reservoir,0,0,0,0
980023b,2022,Los Angeles,1,Chatsworth Reservoir,0,0,0,0
980024,2022,Los Angeles,1,Sepulveda Basin,51.861,0,0,51.861
980025,2022,Carson,2,Carson,2.737,0,0,2.737
980026a,2022,Los Angeles,1,Lake View Terrace,0,0,0,0
980026b,2022,Los Angeles,1,Sunland,0,0,0,0
980026p,2022,Los Angeles,1,Tujunga,4,0,0,4
